name,start_time,end_time,label,avg_val,avg_act,avg_dom
Ses03M_script02_1_M030,237.5038,243.27,xxx,2.0,3.5,4.0
Ses03M_script02_1_M031,243.3125,250.1194,xxx,2.0,3.5,4.0
Ses03M_script02_1_M032,259.14,262.205,xxx,2.0,3.0,3.0
Ses03M_script02_1_M033,263.609,271.7061,fru,2.0,4.0,4.5
Ses03M_script02_1_M034,271.7625,274.92,exc,3.0,3.0,2.5
Ses03M_script02_1_M035,274.9879,280.5948,exc,4.0,4.0,4.0
Ses03M_script02_1_M036,280.6575,286.5775,exc,3.0,4.0,4.5
Ses03M_script02_1_M037,286.615,299.105,exc,3.0,4.0,4.5
Ses03M_script02_1_M038,299.165,317.5925,exc,3.5,5.0,5.0
Ses03M_script02_1_M039,317.65,328.855,exc,3.5,4.0,4.5
Ses03M_script02_1_M040,328.91,335.675,exc,3.0,3.5,4.5
Ses03M_script02_1_M041,335.7475,341.12,exc,4.5,4.5,4.5
Ses03M_script02_1_M042,342.2218,345.53,exc,3.0,3.5,3.0
Ses03M_script02_1_M043,346.5589,349.3624,exc,3.5,3.5,3.5
Ses03M_script02_1_M044,351.0115,353.0475,fru,2.5,3.0,3.5
Ses03M_script02_2_F000,7.2672,9.5454,ang,2.6667,2.6667,2.3333
Ses03M_script02_2_F001,11.664,13.835,ang,2.3333,2.3333,2.6667
Ses03M_script02_2_F002,17.815,25.0366,ang,3.0,3.0,3.3333
Ses03M_script02_2_F003,25.9251,37.4296,ang,2.6667,3.6667,3.0
Ses03M_script02_2_F004,40.414,43.7175,ang,2.0,3.6667,3.0
Ses03M_script02_2_F005,45.3348,47.704,xxx,2.0,2.6667,1.6667
Ses03M_script02_2_F006,48.7292,55.4975,xxx,2.0,3.0,2.6667
Ses03M_script02_2_F007,66.2252,70.1525,fru,2.0,3.6667,3.3333
Ses03M_script02_2_F008,70.355,73.0125,fru,2.0,3.6667,3.3333
Ses03M_script02_2_F009,75.2921,79.7801,ang,2.3333,3.6667,3.0
Ses03M_script02_2_F010,82.7872,84.0857,xxx,2.0,3.0,2.6667
Ses03M_script02_2_F011,86.66,92.9249,ang,1.6667,4.3333,4.3333
Ses03M_script02_2_F012,94.7246,104.8167,fru,2.0,3.6667,3.0
Ses03M_script02_2_F013,104.865,113.5647,ang,1.6667,4.6667,3.6667
Ses03M_script02_2_F014,114.1798,116.8908,fru,2.0,3.0,2.6667
Ses03M_script02_2_F015,117.5742,124.8187,fru,2.0,3.3333,3.0
Ses03M_script02_2_F016,130.2406,135.8676,ang,1.6667,4.3333,3.6667
Ses03M_script02_2_F017,168.8321,173.7529,fru,2.3333,1.6667,1.6667
Ses03M_script02_2_F018,173.8212,177.5573,sad,3.3333,2.0,2.3333
Ses03M_script02_2_F019,177.6485,183.5488,xxx,4.0,3.0,2.6667
Ses03M_script02_2_F020,183.6399,191.6817,xxx,4.0,3.3333,2.6667
Ses03M_script02_2_F021,192.0007,202.4573,xxx,3.6667,3.3333,2.3333
Ses03M_script02_2_F022,208.6993,216.0121,xxx,4.0,3.3333,2.3333
Ses03M_script02_2_F023,232.3919,235.9685,sad,2.6667,2.6667,2.3333
Ses03M_script02_2_F024,236.2191,239.8641,sad,2.3333,3.0,2.0
Ses03M_script02_2_F025,244.6938,246.7669,sad,2.0,2.3333,2.0
Ses03M_script02_2_F026,249.9335,252.166,fru,2.0,2.3333,1.6667
Ses03M_script02_2_F027,253.1456,254.8314,fru,2.0,2.3333,1.6667
Ses03M_script02_2_F028,257.7474,260.555,fru,2.0,3.6667,3.0
Ses03M_script02_2_F029,262.3575,266.6321,fru,1.3333,4.0,3.6667
Ses03M_script02_2_F030,266.6777,268.8419,fru,1.6667,3.3333,3.0
Ses03M_script02_2_F031,276.1319,280.5515,ang,2.0,3.3333,2.6667
Ses03M_script02_2_F032,316.2726,325.294,fru,1.6667,3.3333,3.0
Ses03M_script02_2_F033,326.5241,332.2422,ang,2.0,3.6667,3.0
Ses03M_script02_2_F034,334.2698,345.6376,sad,2.3333,3.0,2.0
Ses03M_script02_2_F035,346.7539,352.472,sad,2.3333,3.6667,2.6667
Ses03M_script02_2_F036,352.54,356.9827,sad,2.3333,3.6667,3.0
Ses03M_script02_2_F037,359.2836,361.5618,sad,2.3333,3.3333,2.6667
Ses03M_script02_2_F038,364.6828,370.6743,sad,2.3333,3.6667,2.3333
Ses03M_script02_2_F039,371.1982,374.5471,xxx,2.6667,3.3333,2.6667
Ses03M_script02_2_F040,374.6154,384.7303,sad,2.3333,2.6667,2.3333
Ses03M_script02_2_F041,391.1774,399.6521,sad,3.3333,2.3333,2.3333
Ses03M_script02_2_F042,407.0332,411.4072,hap,4.0,2.3333,2.3333
Ses03M_script02_2_F043,411.5211,415.4167,xxx,4.0,2.3333,2.3333
Ses03M_script02_2_F044,419.6312,422.8025,hap,4.0,2.3333,2.0
Ses03M_script02_2_F045,423.6635,427.0352,xxx,4.0,2.6667,2.0
Ses03M_script02_2_F046,432.5027,438.0385,hap,4.0,2.6667,2.3333
Ses03M_script02_2_F047,438.6992,443.506,hap,4.0,2.0,2.0
Ses03M_script02_2_F048,444.3034,447.0144,hap,3.3333,2.3333,2.0
Ses03M_script02_2_F049,450.0443,454.8511,hap,4.0,2.6667,2.0
Ses03M_script02_2_M000,5.2815,8.0225,exc,3.3333,3.0,2.3333
Ses03M_script02_2_M001,8.953,11.5957,fru,2.6667,3.3333,3.0
Ses03M_script02_2_M002,13.122,18.365,fru,3.0,3.6667,4.0
Ses03M_script02_2_M003,24.2165,27.6565,fru,2.6667,3.0,2.6667
Ses03M_script02_2_M004,37.703,41.1886,fru,3.0,3.0,1.6667
Ses03M_script02_2_M005,43.0111,45.6081,fru,2.3333,3.0,3.6667
Ses03M_script02_2_M006,54.6979,67.182,fru,2.3333,3.0,3.0
Ses03M_script02_2_M007,69.5057,71.3282,fru,2.3333,3.6667,3.6667
Ses03M_script02_2_M008,72.3534,75.8845,fru,2.3333,3.3333,3.0
Ses03M_script02_2_M009,79.9851,83.3225,fru,3.0,3.0,2.0
Ses03M_script02_2_M010,83.5617,87.2975,fru,2.6667,2.3333,2.3333
Ses03M_script02_2_M011,92.0819,95.0891,fru,2.6667,2.3333,2.3333
Ses03M_script02_2_M012,112.3345,114.9544,fru,2.3333,2.3333,2.6667
Ses03M_script02_2_M013,115.9112,118.2804,fru,3.3333,2.6667,3.3333
Ses03M_script02_2_M014,125.4337,131.2202,neu,3.0,2.3333,2.6667
Ses03M_script02_2_M015,134.569,144.5472,fru,2.0,4.0,3.0
Ses03M_script02_2_M016,144.6375,151.0075,xxx,2.3333,3.3333,3.3333
Ses03M_script02_2_M017,151.0875,161.6104,neu,2.6667,3.0,2.6667
Ses03M_script02_2_M018,161.6788,168.217,fru,3.0,3.0,2.6667
Ses03M_script02_2_M019,202.4117,207.1274,neu,3.3333,2.6667,2.0
Ses03M_script02_2_M020,215.3059,221.4113,neu,3.0,2.0,2.6667
Ses03M_script02_2_M021,221.4875,230.3075,neu,3.0,2.0,2.3333
Ses03M_script02_2_M022,230.4775,232.51,neu,3.3333,2.3333,3.0
Ses03M_script02_2_M023,239.2946,245.3772,xxx,3.3333,3.0,2.6667
Ses03M_script02_2_M024,246.4024,250.7125,fru,3.3333,3.0,2.3333
Ses03M_script02_2_M025,251.3687,253.9658,fru,3.3333,3.0,2.3333
Ses03M_script02_2_M026,254.0569,258.3529,fru,2.0,2.3333,2.6667
Ses03M_script02_2_M027,260.9368,276.895,xxx,1.6667,4.0,4.0
Ses03M_script02_2_M028,279.8909,283.0347,ang,2.3333,3.0,3.3333
Ses03M_script02_2_M029,283.103,293.0584,ang,2.0,4.0,4.3333
Ses03M_script02_2_M030,293.104,307.98,ang,2.0,3.3333,3.3333
Ses03M_script02_2_M031,308.1,316.9332,ang,1.6667,3.3333,4.3333
Ses03M_script02_2_M032,318.9835,321.2844,ang,2.0,3.0,4.0
Ses03M_script02_2_M033,324.8155,326.7292,ang,3.0,3.0,3.3333
Ses03M_script02_2_M034,331.331,334.452,xxx,2.6667,3.0,2.6667
Ses03M_script02_2_M035,344.6125,347.4575,fru,2.3333,2.3333,2.3333
Ses03M_script02_2_M036,356.7321,360.3999,sad,2.6667,2.6667,2.0
Ses03M_script02_2_M037,360.5366,365.3662,sad,2.3333,2.6667,2.3333
Ses03M_script02_2_M038,369.6719,372.1323,xxx,2.6667,3.0,2.3333
Ses03M_script02_2_M039,384.2064,390.9041,xxx,2.6667,2.3333,2.6667
Ses03M_script02_2_M040,401.0873,404.5045,xxx,3.0,2.6667,2.3333
Ses03M_script02_2_M041,404.6184,407.845,hap,3.6667,2.6667,2.6667
Ses03M_script02_2_M042,416.2368,420.2919,hap,3.6667,2.6667,2.6667
Ses03M_script02_2_M043,421.9549,424.4075,xxx,4.0,2.3333,2.6667
Ses03M_script02_2_M044,428.3109,432.9811,xxx,3.0,2.0,2.3333
Ses03M_script02_2_M045,445.1235,451.2517,hap,4.0,2.6667,3.0
Ses03M_script02_2_M046,454.4866,457.2204,hap,3.6667,2.6667,2.0
Ses03M_script03_1_F000,14.18,15.775,xxx,2.5,3.0,3.5
Ses03M_script03_1_F001,16.5,20.235,xxx,2.5,3.0,3.5
Ses03M_script03_1_F002,21.4,23.8275,xxx,2.0,3.5,3.5
Ses03M_script03_1_F003,26.71,28.86,exc,3.0,2.5,3.5
Ses03M_script03_1_F004,29.84,32.905,exc,2.0,3.5,3.5
Ses03M_script03_1_F005,38.0,42.6425,exc,5.0,4.5,3.5
Ses03M_script03_1_F006,46.22,48.01,exc,4.0,3.0,3.5
Ses03M_script03_1_F007,49.47,53.52,xxx,4.0,3.5,3.5
Ses03M_script03_1_F008,58.09,61.23,xxx,4.0,3.5,4.0
Ses03M_script03_1_F009,62.72,66.48,xxx,3.5,3.5,3.5
Ses03M_script03_1_F010,69.3,71.8175,xxx,4.0,3.0,3.5
Ses03M_script03_1_F011,79.1602,82.2426,xxx,4.0,3.5,3.5
Ses03M_script03_1_F012,84.78,86.18,xxx,2.5,3.0,3.5
Ses03M_script03_1_F013,98.69,103.275,xxx,3.5,3.5,3.5
Ses03M_script03_1_F014,106.55,111.13,xxx,3.0,3.0,4.0
Ses03M_script03_1_F015,112.99,115.52,xxx,3.5,3.0,2.5
Ses03M_script03_1_F016,118.72,121.6175,xxx,4.0,3.5,3.5
Ses03M_script03_1_F017,126.32,131.1025,xxx,3.5,3.5,3.5
Ses03M_script03_1_F018,134.01,135.97,sad,4.0,2.5,3.0
Ses03M_script03_1_F019,141.63,144.97,xxx,3.5,3.0,3.5
Ses03M_script03_1_F020,168.5425,171.7825,xxx,3.0,3.0,3.5
Ses03M_script03_1_F021,188.31,192.81,xxx,4.0,3.5,4.0
Ses03M_script03_1_F022,192.84,198.53,xxx,4.0,3.5,4.0
Ses03M_script03_1_F023,201.74,204.2075,xxx,4.0,3.0,3.5
Ses03M_script03_1_F024,208.68,214.3925,xxx,4.0,4.0,4.0
Ses03M_script03_1_F025,216.25,223.1175,xxx,3.0,3.0,4.0
Ses03M_script03_1_F026,225.23,228.51,xxx,3.0,2.5,3.5
Ses03M_script03_1_F027,234.26,238.1252,xxx,3.0,3.5,4.0
Ses03M_script03_1_F028,238.5875,244.07,xxx,4.0,3.0,3.5
Ses03M_script03_1_F029,245.2,250.5,xxx,4.0,3.5,3.5
Ses03M_script03_1_F030,254.59,258.7875,xxx,4.5,4.0,3.5
Ses03M_script03_1_F031,260.57,262.905,xxx,3.5,2.5,2.5
Ses03M_script03_1_M000,12.3161,14.7672,xxx,2.5,3.5,4.0
Ses03M_script03_1_M001,15.46,16.82,xxx,3.0,3.0,3.0
Ses03M_script03_1_M002,19.87,21.7625,xxx,3.0,2.5,3.0
Ses03M_script03_1_M003,23.59,27.08,xxx,3.5,3.5,3.5
Ses03M_script03_1_M004,28.43,30.1525,exc,3.5,3.5,3.5
Ses03M_script03_1_M005,32.56,36.46,xxx,2.5,4.0,4.0
Ses03M_script03_1_M006,36.48,38.33,exc,2.5,3.0,3.5
Ses03M_script03_1_M007,42.3963,46.5675,xxx,3.5,2.5,3.5
Ses03M_script03_1_M008,47.57,49.86,xxx,3.5,2.0,3.0
Ses03M_script03_1_M009,53.01,58.535,xxx,3.5,3.0,3.5
Ses03M_script03_1_M010,60.75,64.31,xxx,3.5,3.5,4.0
Ses03M_script03_1_M011,66.2,69.695,xxx,3.5,3.0,4.0
Ses03M_script03_1_M012,71.64,79.9448,xxx,3.5,3.0,4.5
Ses03M_script03_1_M013,80.12,85.16,xxx,4.5,3.5,4.5
Ses03M_script03_1_M014,85.78,92.06,xxx,2.5,3.5,4.0
Ses03M_script03_1_M015,92.1,98.93,xxx,2.5,3.5,4.5
Ses03M_script03_1_M016,103.0,106.73,xxx,3.0,2.5,3.5
Ses03M_script03_1_M017,111.12,113.2375,xxx,3.5,3.0,3.0
Ses03M_script03_1_M018,115.13,119.44,xxx,4.0,3.5,3.5
Ses03M_script03_1_M019,121.02,126.29,xxx,3.5,3.0,3.5
Ses03M_script03_1_M020,130.555,134.785,xxx,3.5,3.5,4.0
Ses03M_script03_1_M021,135.51,142.19,xxx,3.5,3.0,3.5
Ses03M_script03_1_M022,144.64,148.7092,xxx,3.5,2.5,3.0
Ses03M_script03_1_M023,148.78,161.46,xxx,4.0,3.5,4.0
Ses03M_script03_1_M024,161.49,169.175,xxx,4.0,2.5,4.0
Ses03M_script03_1_M025,171.95,178.3675,xxx,3.5,3.0,4.0
Ses03M_script03_1_M026,178.39,188.98,xxx,3.5,3.5,4.0
Ses03M_script03_1_M027,199.17,202.26,xxx,3.5,3.0,3.0
Ses03M_script03_1_M028,203.6175,209.07,xxx,3.0,2.5,3.5
Ses03M_script03_1_M029,214.08,215.43,xxx,2.0,3.0,3.5
Ses03M_script03_1_M030,215.46,216.65,xxx,2.5,3.0,3.5
Ses03M_script03_1_M031,222.93,225.67,xxx,3.0,3.0,3.5
Ses03M_script03_1_M032,228.0275,231.48,xxx,4.0,2.5,3.5
Ses03M_script03_1_M033,231.53,234.5,xxx,3.0,3.0,3.5
Ses03M_script03_1_M034,237.5125,240.03,xxx,4.0,3.5,3.5
Ses03M_script03_1_M035,243.56,245.81,neu,3.0,2.5,3.5
Ses03M_script03_1_M036,250.28,255.1061,xxx,5.0,4.5,4.5
Ses03M_script03_1_M037,258.73,260.98,xxx,3.5,2.5,2.5
Ses03M_script03_1_M038,262.9675,268.18,xxx,3.0,3.5,3.5
Ses03M_script03_2_F000,13.4546,16.7831,neu,3.0,4.0,3.5
Ses03M_script03_2_F001,18.6039,21.6976,ang,2.0,3.5,4.0
Ses03M_script03_2_F002,26.7431,30.845,xxx,2.5,3.5,3.5
Ses03M_script03_2_F003,33.3721,37.7493,neu,2.0,2.0,3.5
Ses03M_script03_2_F004,39.2436,42.5038,neu,3.5,3.5,3.5
Ses03M_script03_2_F005,43.3641,44.9641,xxx,2.0,3.0,3.0
Ses03M_script03_2_F006,45.281,49.7035,neu,2.0,3.5,3.0
Ses03M_script03_2_F007,50.8657,56.1425,xxx,2.0,4.0,4.0
Ses03M_script03_2_F008,57.9295,62.8954,xxx,2.0,3.5,3.5
Ses03M_script03_2_F009,66.8046,68.2989,xxx,2.0,2.5,3.0
Ses03M_script03_2_F010,69.2498,72.9025,ang,2.5,2.5,3.5
Ses03M_script03_2_F011,75.7401,80.1927,ang,2.0,4.0,3.5
Ses03M_script03_2_F012,90.5923,93.6865,neu,3.0,2.5,3.5
Ses03M_script03_2_F013,97.2788,99.6334,xxx,2.0,2.5,3.0
Ses03M_script03_2_F014,100.1617,101.8522,ang,1.5,3.0,4.5
Ses03M_script03_2_F015,103.69,105.2215,xxx,2.5,2.5,3.0
Ses03M_script03_2_F016,108.475,112.5225,neu,2.0,3.0,2.5
Ses03M_script03_2_F017,114.64,120.155,neu,3.0,3.0,3.5
Ses03M_script03_2_F018,122.2437,124.6134,xxx,2.0,3.0,3.0
Ses03M_script03_2_F019,125.8209,128.35,xxx,2.0,3.5,3.0
Ses03M_script03_2_F020,132.6584,135.662,xxx,2.5,3.0,3.5
Ses03M_script03_2_F021,135.9035,137.3676,xxx,2.0,2.5,3.0
Ses03M_script03_2_F022,137.3978,139.4656,xxx,2.5,3.0,3.0
Ses03M_script03_2_F023,147.4502,151.0925,xxx,2.0,3.5,4.5
Ses03M_script03_2_F024,154.1425,156.7227,ang,2.5,3.5,4.0
Ses03M_script03_2_F025,159.4949,161.2911,ang,1.5,4.0,4.5
Ses03M_script03_2_F026,161.608,167.7964,xxx,1.0,5.0,5.0
Ses03M_script03_2_F027,171.5699,174.785,xxx,1.5,3.0,4.0
Ses03M_script03_2_F028,176.43,178.7394,ang,1.5,3.0,4.0
Ses03M_script03_2_F029,186.256,190.26,ang,2.0,3.5,4.5
Ses03M_script03_2_F030,191.5992,193.3425,ang,2.0,2.0,3.5
Ses03M_script03_2_F031,201.0327,207.8551,ang,1.5,4.0,4.5
Ses03M_script03_2_F032,213.8575,215.76,ang,2.0,3.0,4.0
Ses03M_script03_2_F033,219.9904,224.3072,ang,2.5,3.0,4.0
Ses03M_script03_2_F034,231.6427,233.6955,xxx,2.0,2.5,3.0
Ses03M_script03_2_F035,236.0953,240.4272,xxx,2.5,3.0,3.0
Ses03M_script03_2_F036,242.2083,244.33,neu,3.0,2.5,3.5
Ses03M_script03_2_F037,246.3025,248.33,fru,2.0,4.0,3.0
Ses03M_script03_2_F038,249.5575,255.7171,ang,2.0,3.5,4.0
Ses03M_script03_2_F039,260.5924,265.2714,ang,1.5,3.5,4.0
Ses03M_script03_2_F040,265.5733,269.255,ang,2.0,4.0,4.5
Ses03M_script03_2_F041,270.8561,280.667,ang,1.5,4.0,4.5
Ses03M_script03_2_F042,291.9269,298.8851,ang,1.5,4.0,4.5
Ses03M_script03_2_F043,299.12,303.2773,ang,1.5,4.5,4.5
Ses03M_script03_2_F044,303.3226,317.3748,ang,1.0,5.0,5.0
Ses03M_script03_2_F045,324.016,328.975,ang,1.0,4.5,5.0
Ses03M_script03_2_M000,8.0977,13.9803,neu,4.0,2.5,4.0
Ses03M_script03_2_M001,16.1538,19.1187,xxx,2.0,3.0,3.5
Ses03M_script03_2_M002,20.701,27.719,xxx,2.5,3.0,4.0
Ses03M_script03_2_M003,30.2521,33.8442,ang,2.5,2.5,3.5
Ses03M_script03_2_M004,36.6927,39.7718,ang,2.5,3.5,3.5
Ses03M_script03_2_M005,42.1416,46.0325,ang,2.0,3.5,4.5
Ses03M_script03_2_M006,48.9035,51.5575,ang,2.0,3.0,4.0
Ses03M_script03_2_M007,55.5749,58.6389,ang,2.0,2.5,4.0
Ses03M_script03_2_M008,62.25,65.1745,ang,2.0,2.5,3.0
Ses03M_script03_2_M009,65.2198,67.1065,neu,3.0,3.0,3.5
Ses03M_script03_2_M010,67.6025,69.9441,neu,3.0,2.5,3.0
Ses03M_script03_2_M011,72.2685,76.4495,ang,2.5,3.0,3.0
Ses03M_script03_2_M012,79.4984,84.7208,ang,2.0,3.0,4.0
Ses03M_script03_2_M013,84.7575,91.4828,xxx,2.0,3.0,4.5
Ses03M_script03_2_M014,93.0827,98.0335,ang,2.0,2.5,3.5
Ses03M_script03_2_M015,98.773,100.6598,fru,2.0,3.0,4.0
Ses03M_script03_2_M016,101.822,103.7992,fru,3.0,2.5,3.0
Ses03M_script03_2_M017,106.7475,109.09,fru,3.0,3.0,3.5
Ses03M_script03_2_M018,112.14,114.9988,xxx,3.0,2.5,3.0
Ses03M_script03_2_M019,119.6476,122.8324,neu,3.5,3.0,3.0
Ses03M_script03_2_M020,123.9946,126.0926,neu,3.5,3.0,3.0
Ses03M_script03_2_M021,139.209,141.8655,neu,3.0,2.5,2.5
Ses03M_script03_2_M022,141.941,147.4925,xxx,3.0,3.5,3.0
Ses03M_script03_2_M023,150.5293,154.605,xxx,2.5,3.0,4.5
Ses03M_script03_2_M024,156.0385,160.025,xxx,2.5,3.0,3.5
Ses03M_script03_2_M025,160.7628,162.0759,fru,2.0,3.0,4.5
Ses03M_script03_2_M026,168.1134,172.1132,xxx,2.5,2.5,3.5
Ses03M_script03_2_M027,174.1207,177.6979,xxx,2.5,2.5,3.5
Ses03M_script03_2_M028,178.2111,187.0107,xxx,2.0,2.0,4.5
Ses03M_script03_2_M029,189.82,192.2275,ang,2.0,3.0,4.0
Ses03M_script03_2_M030,192.7161,201.8327,ang,1.0,4.0,4.5
Ses03M_script03_2_M031,206.5875,215.1,ang,2.0,2.5,4.5
Ses03M_script03_2_M032,215.2661,220.705,ang,2.5,2.5,3.5
Ses03M_script03_2_M033,223.8846,228.2325,ang,2.0,2.0,4.0
Ses03M_script03_2_M034,229.4843,232.23,ang,2.0,3.0,3.5
Ses03M_script03_2_M035,232.971,236.6325,xxx,2.5,2.5,3.0
Ses03M_script03_2_M036,239.5971,242.6611,xxx,3.0,3.0,3.5
Ses03M_script03_2_M037,243.6875,247.2496,xxx,2.0,3.0,3.5
Ses03M_script03_2_M038,247.4609,250.1225,ang,2.0,2.5,3.0
Ses03M_script03_2_M039,257.6642,261.7093,ang,1.5,4.5,4.5
Ses03M_script03_2_M040,262.1169,266.1075,ang,1.5,4.0,4.5
Ses03M_script03_2_M041,268.6826,271.6259,ang,2.0,2.0,4.0
Ses03M_script03_2_M042,281.3613,292.6816,ang,1.5,3.0,4.5
Ses03M_script03_2_M043,298.0475,301.1944,ang,1.5,3.5,4.5
Ses03M_script03_2_M044,310.08,312.0363,ang,1.5,3.0,4.0
Ses03M_script03_2_M045,312.9373,324.9875,ang,1.0,4.5,5.0
Ses03M_script03_2_M046,326.72,328.4838,ang,1.0,3.0,3.5
Ses04F_impro01_F000,4.27,16.15,xxx,2.5,4.0,4.0
Ses04F_impro01_F001,19.78,25.7,fru,2.5,4.0,4.0
Ses04F_impro01_F002,26.89,29.82,fru,2.0,4.5,4.5
Ses04F_impro01_F003,35.98,39.35,fru,2.5,4.0,4.5
Ses04F_impro01_F004,40.27,43.28,ang,2.0,4.0,4.5
Ses04F_impro01_F005,43.28,50.7,fru,1.5,4.0,4.5
Ses04F_impro01_F006,51.1,56.83,fru,1.5,4.5,4.5
Ses04F_impro01_F007,59.75,70.76,fru,2.0,4.0,4.5
Ses04F_impro01_F008,74.62,78.72,ang,1.5,4.0,4.5
Ses04F_impro01_F009,80.0666,87.08,ang,1.5,4.0,4.5
Ses04F_impro01_F010,89.87,96.65,ang,2.0,4.5,4.5
Ses04F_impro01_F011,97.97,100.35,fru,2.5,3.5,4.0
Ses04F_impro01_F012,112.91,118.69,ang,2.0,4.5,5.0
Ses04F_impro01_F013,119.95,122.02,fru,1.5,3.5,4.5
Ses04F_impro01_F014,122.04,132.07,ang,1.5,4.0,5.0
Ses04F_impro01_F015,134.76,139.01,xxx,1.5,4.5,4.5
Ses04F_impro01_F016,139.03,143.48,ang,2.0,4.5,4.5
Ses04F_impro01_F017,143.48,146.09,xxx,1.5,4.5,4.5
Ses04F_impro01_F018,147.7,150.48,xxx,1.5,4.0,4.5
Ses04F_impro01_F019,150.5,152.54,ang,2.0,3.0,4.0
Ses04F_impro01_F020,152.56,154.54,xxx,1.5,4.5,4.5
Ses04F_impro01_F021,154.54,158.14,ang,1.5,4.5,4.5
Ses04F_impro01_F022,158.16,165.13,ang,1.5,4.5,5.0
Ses04F_impro01_M000,15.66,20.55,fru,3.0,3.5,3.0
Ses04F_impro01_M001,25.28,27.66,fru,3.0,3.0,3.0
Ses04F_impro01_M002,28.13,35.84,fru,2.0,3.5,4.0
Ses04F_impro01_M003,37.9,42.94,fru,2.0,3.0,4.0
Ses04F_impro01_M004,50.33,52.96,fru,2.5,2.5,3.5
Ses04F_impro01_M005,54.46,56.17,ang,2.5,3.0,3.5
Ses04F_impro01_M006,56.1881,60.02,fru,2.5,3.5,4.0
Ses04F_impro01_M007,60.04,65.64,fru,2.0,3.0,4.0
Ses04F_impro01_M008,68.03,71.43,ang,2.5,3.0,3.5
Ses04F_impro01_M009,71.45,74.7,fru,2.0,3.5,4.0
Ses04F_impro01_M010,74.7,76.49,fru,3.0,3.0,3.5
Ses04F_impro01_M011,76.52,79.08,ang,1.5,4.5,4.5
Ses04F_impro01_M012,87.03,89.89,xxx,2.5,3.0,4.0
Ses04F_impro01_M013,89.89,91.28,fru,2.5,2.5,2.5
Ses04F_impro01_M014,93.32,98.3,ang,2.5,3.0,4.0
Ses04F_impro01_M015,100.06,106.53,fru,2.0,3.0,4.0
Ses04F_impro01_M016,106.55,111.48,fru,2.5,3.0,3.5
Ses04F_impro01_M017,111.5,115.62,fru,3.0,3.0,3.5
Ses04F_impro01_M018,118.31,121.89,fru,1.5,3.5,4.0
Ses04F_impro01_M019,123.83,126.4,xxx,2.0,3.5,4.5
Ses04F_impro01_M020,131.28,139.0593,xxx,2.5,3.0,4.0
Ses04F_impro01_M021,139.08,141.8,ang,2.0,4.0,4.5
Ses04F_impro01_M022,145.26,148.57,fru,1.5,4.0,4.5
Ses04F_impro01_M023,148.69,151.21,ang,1.5,4.5,5.0
Ses04F_impro01_M024,151.22,155.47,ang,1.0,4.5,5.0
Ses04F_impro01_M025,165.43,168.51,xxx,2.0,3.0,3.5
Ses04F_impro02_F000,11.95,15.56,sad,1.5,1.0,2.0
Ses04F_impro02_F001,22.16,24.92,sad,1.5,1.5,2.0
Ses04F_impro02_F002,31.85,42.08,sad,1.5,2.0,2.0
Ses04F_impro02_F003,67.03,72.51,sad,2.0,2.5,2.5
Ses04F_impro02_F004,73.12,78.66,xxx,1.5,2.5,2.5
Ses04F_impro02_F005,84.48,88.45,sad,1.5,2.0,2.5
Ses04F_impro02_F006,91.04,94.17,sad,1.5,3.0,3.0
Ses04F_impro02_F007,97.0497,104.34,sad,2.0,3.0,3.5
Ses04F_impro02_F008,117.9363,122.29,fru,1.5,2.5,2.5
Ses04F_impro02_F009,123.06,132.5883,sad,1.5,2.5,2.5
Ses04F_impro02_F010,133.3402,140.2,fru,1.5,3.0,2.5
Ses04F_impro02_F011,146.81,149.37,sad,1.5,2.5,2.0
Ses04F_impro02_F012,156.4304,161.4,ang,2.0,3.0,3.5
Ses04F_impro02_F013,177.53,179.68,fru,1.5,3.0,2.0
Ses04F_impro02_F014,187.15,191.75,fru,1.5,2.0,2.5
Ses04F_impro02_F015,195.78,201.48,fru,1.5,4.0,2.5
Ses04F_impro02_F016,205.09,211.28,fru,1.5,3.5,3.5
Ses04F_impro02_F017,216.67,219.37,ang,1.5,2.0,2.0
Ses04F_impro02_F018,219.5,221.87,ang,1.5,3.0,2.5
Ses04F_impro02_F019,228.31,233.89,fru,1.5,3.0,3.0
Ses04F_impro02_F020,240.01,242.99,fru,1.5,3.5,3.0
Ses04F_impro02_F021,247.06,254.44,xxx,1.5,3.5,3.0
Ses04F_impro02_F022,263.39,266.033,ang,1.5,2.5,2.5
Ses04F_impro02_F023,278.62,288.12,sad,1.5,3.5,2.0
Ses04F_impro02_F024,299.14,300.67,sad,1.5,3.0,1.0
Ses04F_impro02_M000,7.3037,11.59,sad,2.5,1.5,2.0
Ses04F_impro02_M001,18.23,22.35,sad,2.0,2.5,2.0
Ses04F_impro02_M002,25.8,29.94,fru,2.0,2.0,2.0
Ses04F_impro02_M003,41.64,56.12,fru,2.0,2.5,2.5
Ses04F_impro02_M004,57.14,65.7929,sad,1.5,2.0,2.0
Ses04F_impro02_M005,70.75,72.4035,fru,2.0,3.0,3.5
Ses04F_impro02_M006,76.62,82.39,fru,2.0,3.0,2.5
Ses04F_impro02_M007,88.1,90.77,xxx,2.5,2.5,2.5
Ses04F_impro02_M008,93.93,96.21,fru,2.5,3.0,3.0
Ses04F_impro02_M009,105.17,111.7,fru,2.0,3.5,2.5
Ses04F_impro02_M010,112.82,116.83,fru,2.5,2.0,2.5
